job_#,doc_#,borough,initial_cost,total_est_fee,existing_zoning_sqft,proposed_zoning_sqft,enlargement_sq_footage,street_frontage,existingno._of_stories,proposed_no._of_stories,existing_height,proposed_height
121619935,01,MANHATTAN,50000,361.75,0,0,0,0,4,4,40,40
320759522,01,BROOKLYN,4000,245,0,0,0,0,3,3,30,30
121619524,01,MANHATTAN,285000,3149,0,0,0,0,4,4,65,65
440082483,01,QUEENS,25000,471,0,0,0,0,2,2,26,26
320760958,01,BROOKLYN,403000,2219.7,3483,3483,0,0,4,4,40,40
121619800,01,MANHATTAN,65000,883,0,0,0,0,4,4,45,45
220289783,01,BRONX,0,1672,0,0,0,209,0,0,0,0
121619640,01,MANHATTAN,0,160,0,0,0,0,9,9,95,95
140079439,01,MANHATTAN,0,160,0,0,0,0,28,28,296,296
320759700,01,BROOKLYN,482000,5178.1,0,0,0,0,12,12,175,175
320759933,01,BROOKLYN,1000,225,0,0,0,0,33,33,322,322
220289961,01,BRONX,75000,986,0,0,0,0,4,4,64,64
121618981,01,MANHATTAN,30000,522.5,0,0,0,0,30,30,379,379
121618525,01,MANHATTAN,99500,1243.5,0,0,0,0,20,20,200,200
121619463,02,MANHATTAN,10000,316.5,0,0,0,0,0,0,0,0
520141212,01,STATEN ISLAND,100,130,0,0,0,0,2,2,17,17
121572217,01,MANHATTAN,20000,419.5,0,0,0,0,6,6,127,127
121619551,01,MANHATTAN,0,160,0,0,0,0,8,8,89,89
220290021,01,BRONX,18750,409.2,0,0,0,0,1,1,14,14
121619891,01,MANHATTAN,45000,677,0,0,0,0,4,4,42,42
420820419,01,QUEENS,55000,427.5,3483,3483,0,0,3,3,29,29
121619908,01,MANHATTAN,5000,265,0,0,0,0,14,14,160,160
420845447,01,QUEENS,40000,625.5,0,0,0,0,2,2,20,20
220289943,02,BRONX,1943435,20236.7,0,0,0,0,0,0,0,0
320759826,01,BROOKLYN,40680,635.8,0,0,0,0,4,4,40,40
121619846,01,MANHATTAN,24900,471,0,0,0,0,8,8,90,90
121471674,01,MANHATTAN,50000,728.5,0,0,0,0,52,52,696,696
320759620,01,BROOKLYN,37000,294.8,0,0,0,0,2,2,25,25
420842985,02,QUEENS,120000,1449.5,0,0,0,0,0,0,0,0
121614413,01,MANHATTAN,1000,195,0,0,0,0,18,18,190,190
520141221,01,STATEN ISLAND,3000,225,0,0,0,0,1,1,12,12
121612415,01,MANHATTAN,3000,225,0,0,0,0,27,27,261,261
420845955,01,QUEENS,1000,225,0,0,0,0,8,8,112,112
420845045,01,QUEENS,20000,419.5,0,0,0,0,11,11,125,125
320759586,01,BROOKLYN,20000,389.5,0,0,0,0,3,3,38,38
320759657,01,BROOKLYN,103600,639.85,0,0,0,0,2,2,26,26
121473789,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121612086,01,MANHATTAN,3000,225,0,0,0,0,30,30,292,292
320756598,01,BROOKLYN,76645,1221.6,4079,2009,0,0,3,3,32,32
121328866,01,MANHATTAN,0,2000,0,0,0,250,0,0,0,0
320744085,01,BROOKLYN,0,440,0,0,0,55,0,0,0,0
320759899,01,BROOKLYN,15000,368,0,0,0,0,4,4,48,48
320759693,01,BROOKLYN,5000,265,0,0,0,0,12,12,175,175
320514378,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
121607911,01,MANHATTAN,0,160,0,0,0,0,5,5,55,55
420846213,02,QUEENS,100000,1243.5,0,0,0,0,0,0,0,0
420846071,01,QUEENS,37600,339.95,3480,2502,0,0,3,3,29,29
121619560,01,MANHATTAN,0,160,0,0,0,0,32,32,316,316
121617232,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121617036,01,MANHATTAN,3000,225,0,0,0,0,5,5,55,55
420828242,01,QUEENS,0,291.88,0,1099,0,0,0,1,0,22
140079420,01,MANHATTAN,60000,831.5,0,0,0,0,12,12,145,145
121619748,01,MANHATTAN,25500,481.3,0,0,0,0,54,54,553,553
420605287,01,QUEENS,58640,676.62,868,1250,571,0,1,2,17,22
320513556,01,BROOKLYN,1010000,10616.5,0,0,0,0,2,2,28,28
121619579,01,MANHATTAN,7250,295.9,0,0,0,0,2,2,23,23
121617107,01,MANHATTAN,4500,265,0,0,0,0,15,15,220,220
220290058,01,BRONX,35000,704,0,0,0,0,6,6,60,60
121619659,01,MANHATTAN,0,190,0,0,0,0,6,6,65,65
121619597,01,MANHATTAN,55000,780,0,0,0,0,5,5,55,55
121619418,01,MANHATTAN,130000,1552.5,0,0,0,0,6,6,60,60
540023115,01,STATEN ISLAND,1500,130,0,0,0,0,2,2,30,30
121619098,01,MANHATTAN,800000,8453.5,0,0,0,0,50,50,685,685
121619944,01,MANHATTAN,34000,563.7,0,0,0,0,5,5,55,55
201029742,02,BRONX,220000,2479.5,0,0,0,0,0,0,0,0
140079359,01,MANHATTAN,23985,460.7,0,0,0,0,4,4,48,48
520141249,01,STATEN ISLAND,152500,1112.08,2219,2718,499,0,3,3,27,27
121526474,04,MANHATTAN,0,244,0,0,0,0,0,0,0,0
320738608,01,BROOKLYN,0,160,0,0,0,0,1,1,12,12
140079475,01,MANHATTAN,4000,245,0,0,0,0,6,6,72,72
121586890,02,MANHATTAN,235750,2644.3,0,0,0,0,0,0,0,0
220290101,01,BRONX,47000,346.3,0,0,0,0,3,3,30,30
121619720,01,MANHATTAN,0,160,0,0,0,0,14,14,132,132
220290067,01,BRONX,0,440,0,0,0,0,1,1,20,20
121642339,02,MANHATTAN,3000,225,0,0,0,0,0,0,0,0
302568442,01,BROOKLYN,355000,3870,0,0,0,0,5,5,78,78
440082571,01,QUEENS,0,190,0,0,0,0,14,14,140,140
320515661,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
140079616,01,MANHATTAN,0,160,0,0,0,0,35,35,350,350
121619908,02,MANHATTAN,5000,265,0,0,0,0,0,0,0,0
320759666,01,BROOKLYN,70000,934.5,0,0,0,0,13,13,148,148
420846151,01,QUEENS,8100,150.6,0,0,0,0,2,2,20,20
140079386,01,MANHATTAN,0,230,0,0,0,0,11,11,110,110
240025913,01,BRONX,15000,181.5,0,0,0,0,3,3,34,34
320759675,01,BROOKLYN,60000,831.5,0,0,0,0,15,15,135,135
121619784,01,MANHATTAN,35250,584.3,0,0,0,0,18,18,239,239
121615546,01,MANHATTAN,3000,225,0,0,0,0,27,27,261,261
121606912,01,MANHATTAN,3000,225,0,0,0,0,4,4,45,45
140079448,01,MANHATTAN,0,160,0,0,0,0,12,12,117,117
121619702,01,MANHATTAN,100000,1243.5,0,0,0,0,13,13,140,140
320759960,01,BROOKLYN,3000,225,0,0,0,0,3,3,35,35
121620683,01,MANHATTAN,25000,471,0,0,0,0,13,13,141,141
121586890,01,MANHATTAN,4458600,46141.2,0,0,0,0,53,53,685,685
121619034,01,MANHATTAN,200000,2273.5,0,0,0,0,10,10,100,100
121619310,01,MANHATTAN,540000,5775.5,0,0,0,0,36,36,380,380
420845946,01,QUEENS,0,220,0,0,0,0,6,6,65,65
121619249,01,MANHATTAN,114980,1398,0,0,0,0,6,6,73,73
220289934,01,BRONX,50000,728.5,0,0,0,0,7,7,62,62
220288953,01,BRONX,25000,471,0,0,0,0,1,1,18,18
220288677,01,BRONX,577550,6166.9,0,0,0,0,1,1,30,30
320759746,01,BROOKLYN,30000,522.5,0,0,0,0,2,2,25,25
121617232,01,MANHATTAN,1000,280,2873107,2873107,0,0,26,26,356,356
320759915,01,BROOKLYN,0,420,0,0,0,30,1,0,10,0
420843056,01,QUEENS,173600,1357.19,1045,2353,1307,0,1,2,15,23
320759942,01,BROOKLYN,9500,286.5,0,0,0,0,4,4,47,47
320759951,01,BROOKLYN,3000,225,0,0,0,0,1,1,23,23
440082535,01,QUEENS,0,170,0,0,0,0,4,4,45,45
440082562,01,QUEENS,0,310,0,0,0,0,6,6,65,65
220290094,01,BRONX,0,170,0,0,0,0,3,3,35,35
121620004,01,MANHATTAN,5000,265,0,0,0,0,5,5,50,50
520141258,01,STATEN ISLAND,18000,398.9,0,0,0,0,2,2,25,25
320759773,01,BROOKLYN,1,130,0,0,0,0,3,3,29,29
320759782,01,BROOKLYN,1,130,0,0,0,0,3,3,29,29
121617562,01,MANHATTAN,0,160,0,0,0,0,37,37,405,405
121619301,01,MANHATTAN,70000,934.5,0,0,0,0,25,25,275,275
121571511,01,MANHATTAN,1000,280,5280,5280,0,0,5,5,50,50
420842887,01,QUEENS,143750,1149.17,1112,1972,861,0,1,2,18,29
302568433,02,BROOKLYN,50000,728.5,0,0,0,0,0,0,0,0
121422825,01,MANHATTAN,35000,574,0,0,0,0,29,29,254,254
320759611,01,BROOKLYN,523100,5610.7,0,0,0,0,3,3,25,25
121619347,01,MANHATTAN,0,160,0,0,0,0,12,12,137,137
121619524,02,MANHATTAN,28000,501.9,0,0,0,0,0,0,0,0
140079402,01,MANHATTAN,0,240,0,0,0,0,9,9,90,90
220290030,01,BRONX,24750,471,0,0,0,0,3,3,36,36
220289168,01,BRONX,30000,652.5,0,0,0,0,5,5,50,50
121574475,01,MANHATTAN,10000,316.5,0,0,0,0,26,26,356,356
121619677,01,MANHATTAN,100000,1243.5,0,0,0,0,6,6,66,66
220289952,01,BRONX,52832,759.4,0,0,0,0,4,4,64,64
320759443,01,BROOKLYN,100,280,8254,8254,0,0,5,5,50,50
140079484,01,MANHATTAN,0,160,0,0,0,0,3,3,42,42
121620013,02,MANHATTAN,27070,501.9,0,0,0,0,0,0,0,0
320515652,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
420854258,01,QUEENS,0,320,0,0,0,40,0,0,0,0
121563682,01,MANHATTAN,4928000,50971.9,0,0,0,0,36,36,533,533
140079554,01,MANHATTAN,0,160,0,0,0,0,3,3,42,42
121619356,01,MANHATTAN,40000,625.5,0,0,0,0,21,21,233,233
121611853,01,MANHATTAN,203000,2304.4,0,0,0,0,4,4,48,48
320758328,01,BROOKLYN,2000,225,0,0,0,0,5,5,50,50
121617508,01,MANHATTAN,46000,687.3,0,0,0,0,4,4,65,65
121606422,01,MANHATTAN,3000,225,0,0,0,0,19,19,200,200
121615555,01,MANHATTAN,3000,225,0,0,0,0,4,4,45,45
220290049,01,BRONX,82500,1068.4,0,0,0,0,1,1,17,17
121619739,01,MANHATTAN,62630,1022.4,0,0,0,0,5,5,52,52
220289943,01,BRONX,1083830,11378.7,0,0,0,0,4,4,64,64
420846213,01,QUEENS,4000,245,0,0,0,0,14,14,140,140
420835680,01,QUEENS,2500,225,0,0,0,0,4,4,40,40
240025922,01,BRONX,0,210,0,0,0,0,6,6,60,60
320515634,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
320731507,01,BROOKLYN,51600,749.1,0,0,0,0,3,3,38,38
121618302,01,MANHATTAN,5000,265,0,0,0,0,15,15,220,220
520141276,01,STATEN ISLAND,0,100,0,0,0,0,0,0,0,0
121617982,01,MANHATTAN,25000,471,0,0,0,0,6,6,88,88
121619150,01,MANHATTAN,71000,944.8,0,0,0,0,19,19,205,205
121619365,01,MANHATTAN,12000,337.1,0,0,0,0,37,37,488,488
121618142,01,MANHATTAN,113300,1387.7,0,0,0,0,30,30,292,292
121604656,02,MANHATTAN,40000,625.5,0,0,0,0,0,0,0,0
121619695,01,MANHATTAN,32000,543.1,0,0,0,0,14,14,182,182
121563682,02,MANHATTAN,2101000,21853.8,0,0,0,0,0,0,0,0
140079536,01,MANHATTAN,132000,1573.1,0,0,0,0,7,7,75,75
440082651,01,QUEENS,0,240,0,0,0,0,14,14,140,140
420824521,01,QUEENS,72360,480.2,0,0,0,0,2,2,25,25
121619506,01,MANHATTAN,117900,1428.9,0,0,0,0,29,29,270,270
121617580,01,MANHATTAN,0,280,0,0,0,0,26,26,247,247
320742853,01,BROOKLYN,217549,2458.9,0,0,0,0,6,6,60,60
121604656,01,MANHATTAN,140000,1655.5,0,0,0,0,5,5,65,65
121619310,02,MANHATTAN,368000,4003.9,0,0,0,0,0,0,0,0
220289863,01,BRONX,0,210,0,0,0,0,1,1,20,20
121619141,01,MANHATTAN,150000,1758.5,0,0,0,0,15,15,159,159
302568433,01,BROOKLYN,4700000,48623.5,0,0,0,0,3,3,48,48
121619481,01,MANHATTAN,42500,656.4,0,0,0,0,12,12,119,119
320759648,01,BROOKLYN,114000,1547.7,0,0,0,0,1,1,13,13
500874084,02,STATEN ISLAND,299000,3293.2,0,0,0,0,0,0,0,0
420842985,01,QUEENS,250000,2788.5,0,0,0,0,11,11,125,125
140079340,01,MANHATTAN,0,210,0,0,0,0,6,6,85,85
320759513,01,BROOKLYN,76000,996.3,0,0,0,0,1,1,20,20
320756384,01,BROOKLYN,0,170,0,0,0,0,5,5,60,60
121572235,01,MANHATTAN,5000,265,0,0,0,0,4,4,65,65
121619793,01,MANHATTAN,2000,225,0,0,0,0,1,1,15,15
320514369,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
121619837,01,MANHATTAN,0,760,0,0,0,95,0,0,0,0
320759906,01,BROOKLYN,145000,975,3007,3799,700,0,3,3,40,40
121619775,01,MANHATTAN,257000,2860.6,0,0,0,0,18,18,239,239
320759719,01,BROOKLYN,43738,666.7,0,0,0,0,4,4,37,37
121619668,01,MANHATTAN,0,410,0,0,0,0,41,41,415,415
121619864,01,MANHATTAN,153000,1789.4,0,0,0,0,4,4,45,45
121619855,01,MANHATTAN,3000,225,0,0,0,0,5,5,56,56
121574493,01,MANHATTAN,10000,316.5,0,0,0,0,5,5,56,56
121619766,01,MANHATTAN,241593,2706.1,0,0,0,0,26,26,300,300
121618703,01,MANHATTAN,54000,769.7,0,0,0,0,3,3,25,25
320758024,01,BROOKLYN,100000,642.17,2582,2773,191,0,3,3,33,33
121619588,01,MANHATTAN,4500,265,0,0,0,0,2,2,23,23
420836144,01,QUEENS,10000,316.5,0,0,0,0,3,3,38,38
121619775,02,MANHATTAN,46000,687.3,0,0,0,0,0,0,0,0
121574466,01,MANHATTAN,13500,357.7,0,0,0,0,18,18,239,239
420797828,01,QUEENS,0,794.72,0,10348,0,0,0,3,0,28
320759755,01,BROOKLYN,20000,419.5,0,0,0,0,2,2,25,25
140079411,01,MANHATTAN,28980,512.2,0,0,0,0,5,5,50,50
520129860,01,STATEN ISLAND,15000,368,0,0,0,0,8,8,80,80
320513565,01,BROOKLYN,173900,2944.18,1054,4452,3398,0,1,2,18,30
220210634,01,BRONX,1000,225,0,0,0,0,8,8,77,77
320759871,01,BROOKLYN,6000,275.3,0,0,0,0,6,6,70,70
420846062,01,QUEENS,44300,365.28,1400,1644,244,0,2,2,22,22
420845697,01,QUEENS,2000,225,0,0,0,0,2,2,32,32
121619757,01,MANHATTAN,0,4292.7,0,15895,0,0,0,6,0,60
121606100,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121597762,01,MANHATTAN,50000,728.5,0,0,0,0,52,52,696,696
121619757,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
220290076,01,BRONX,33600,563.7,0,0,0,0,8,8,70,70
140079581,01,MANHATTAN,0,160,0,0,0,0,4,4,40,40
140079625,01,MANHATTAN,0,320,0,0,0,0,35,35,361,361
320712671,01,BROOKLYN,3000,225,0,0,0,0,1,1,40,40
140079493,01,MANHATTAN,17500,398.9,0,0,0,0,14,14,125,125
121616974,01,MANHATTAN,5000,320,26000,26000,0,0,6,6,74,74
121620013,01,MANHATTAN,183443,2108.7,0,0,0,0,11,11,150,150
121507832,01,MANHATTAN,214000,2417.7,0,0,0,0,36,36,533,533
140079509,01,MANHATTAN,23645,460.7,0,0,0,0,5,5,60,60
110366988,07,MANHATTAN,0,0,0,0,0,0,0,0,0,0
520141267,01,STATEN ISLAND,0,404.04,0,777,0,0,0,1,0,10
220210625,01,BRONX,1000,225,0,0,0,0,8,8,77,77
440082660,01,QUEENS,0,250,0,0,0,0,4,4,65,65
340061042,01,BROOKLYN,0,170,0,0,0,0,2,2,23,23
420828527,01,QUEENS,0,630,0,0,0,0,8,8,85,85
140079607,01,MANHATTAN,0,160,0,0,0,0,10,10,134,134
240025959,01,BRONX,0,170,0,0,0,0,8,8,78,78
420846589,01,QUEENS,4660,235,0,0,0,0,3,3,30,30
220289998,01,BRONX,15000,181.5,0,0,0,0,2,2,23,23
121617973,01,MANHATTAN,5000,265,0,0,0,0,6,6,88,88
220288944,01,BRONX,25000,471,0,0,0,0,1,1,18,18
320513574,01,BROOKLYN,100,170,3376,3376,0,0,4,4,40,40
121616466,01,MANHATTAN,462174,4982.4,0,0,0,0,36,36,533,533
121563682,03,MANHATTAN,35000,574,0,0,0,0,0,0,0,0
320515643,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
110366988,08,MANHATTAN,0,0,0,0,0,0,0,0,0,0
440082633,01,QUEENS,0,160,0,0,0,0,14,14,140,140
440082642,01,QUEENS,0,160,0,0,0,0,14,14,140,140
320759461,01,BROOKLYN,100,130,0,0,0,0,3,3,44,44
121607225,01,MANHATTAN,50000,728.5,0,0,0,0,33,33,328,328
121616858,01,MANHATTAN,1000,225,0,0,0,0,30,30,300,300
320759568,01,BROOKLYN,77176,1016.9,0,0,0,0,6,6,63,63
420845893,01,QUEENS,6058,255.6,0,0,0,0,2,2,28,28
340060926,01,BROOKLYN,0,290,0,0,0,0,2,2,20,20
121590000,01,MANHATTAN,26000,481.3,0,0,0,0,47,47,597,597
220244019,02,BRONX,0,0,0,0,0,0,0,0,0,0
121618927,01,MANHATTAN,12000,337.1,0,0,0,0,37,37,353,353
320759559,01,BROOKLYN,159750,1861.5,0,0,0,0,4,4,42,42
420845483,01,QUEENS,10000,155.75,0,0,0,0,1,1,14,14
121619132,01,MANHATTAN,3000,225,0,0,0,0,14,14,150,150
420797819,01,QUEENS,0,794.72,0,10348,0,0,0,3,0,28
402890779,02,QUEENS,40019,635.8,0,0,0,0,0,0,0,0
121615412,01,MANHATTAN,69300,934.5,0,0,0,0,17,17,170,170
420843948,01,QUEENS,630000,6757.5,120720,120720,0,0,4,4,62,62
420845875,01,QUEENS,4000,130,0,0,0,0,2,2,28,28
420845973,01,QUEENS,9000,150.6,0,0,0,0,2,2,21,21
121612424,02,MANHATTAN,297200,3282.9,0,0,0,0,0,0,0,0
121562013,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121576026,01,MANHATTAN,153000,1789.4,0,0,0,0,22,22,224,224
121613003,01,MANHATTAN,191500,2191.1,0,0,0,0,12,12,140,140
320759577,01,BROOKLYN,1000,130,0,0,0,0,4,4,40,40
121570399,01,MANHATTAN,85000,1089,0,0,0,0,4,4,40,40
121619329,01,MANHATTAN,71000,944.8,0,0,0,0,36,36,380,380
420844769,01,QUEENS,200,225,0,0,0,0,3,3,60,60
402890779,01,QUEENS,1728467,18022.2,0,0,0,0,3,3,56,56
121615412,02,MANHATTAN,38500,615.2,0,0,0,0,0,0,0,0
121619178,01,MANHATTAN,72000,955.1,0,0,0,0,22,22,250,250
121619187,01,MANHATTAN,21750,440.1,0,0,0,0,11,11,108,108
420844199,01,QUEENS,0,160,0,0,0,0,3,3,30,30
320754689,01,BROOKLYN,0,680,0,0,0,100,2,0,24,0
121612424,01,MANHATTAN,100000,1243.5,0,0,0,0,29,29,270,270
220287222,01,BRONX,61000,841.8,0,0,0,0,1,1,18,18
420831586,01,QUEENS,40000,625.5,0,0,0,0,6,6,78,78
320759470,01,BROOKLYN,175000,1005.5,0,0,0,0,4,4,44,44
121396836,01,MANHATTAN,70000,1139.5,0,0,0,0,33,33,360,360
121606100,01,MANHATTAN,124000,1868.1,7254,8495,1240,0,4,4,40,40
121619089,01,MANHATTAN,100,280,81464,81464,0,0,5,5,82,82
302568399,01,BROOKLYN,966000,10163.3,0,0,0,0,5,5,76,76
420843742,01,QUEENS,200,225,0,0,0,0,7,7,70,70
121618963,01,MANHATTAN,31000,532.8,0,0,0,0,5,5,60,60
121611041,01,MANHATTAN,1000,225,0,0,0,0,8,8,110,110
121562013,03,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121618151,01,MANHATTAN,134065,1604,0,0,0,0,35,35,323,323
121568909,01,MANHATTAN,59000,821.2,0,0,0,0,4,4,40,40
320760798,01,BROOKLYN,14200,368,0,0,0,0,3,3,32,32
320513609,01,BROOKLYN,0,880,0,0,0,110,0,0,0,0
121611443,01,MANHATTAN,150000,1758.5,0,0,0,0,7,7,115,115
340060962,01,BROOKLYN,500000,5363.5,0,0,0,0,1,1,270,270
121051315,01,MANHATTAN,18000,398.9,0,0,0,0,13,13,164,164
121619463,01,MANHATTAN,60000,831.5,0,0,0,0,2,2,31,31
420845296,01,QUEENS,0,420,0,0,0,50,1,0,12,0
420845795,01,QUEENS,0,420,0,0,0,40,2,0,25,0
420846678,01,QUEENS,0,550,0,0,0,150,1,0,32,0
320758499,01,BROOKLYN,1000,225,0,0,0,0,1,1,32,32
420844000,01,QUEENS,10000,446.5,0,0,0,0,4,4,45,45
420846712,01,QUEENS,38000,299.95,0,0,0,0,3,3,30,30
121620969,01,MANHATTAN,32500,553.4,0,0,0,0,12,12,140,140
121620228,02,MANHATTAN,80000,1037.5,0,0,0,0,0,0,0,0
121620353,01,MANHATTAN,95000,1192,0,0,0,0,20,20,178,178
121545499,01,MANHATTAN,145000,1707,0,0,0,0,6,6,82,82
140079750,01,MANHATTAN,105000,1295,0,0,0,0,4,4,49,49
320754411,01,BROOKLYN,4000,130,0,0,0,0,2,2,30,30
420845740,01,QUEENS,5000,265,0,0,0,0,1,1,20,20
121613423,01,MANHATTAN,15000,368,0,0,0,0,12,12,132,132
420845982,01,QUEENS,51500,372.05,0,0,0,0,2,2,28,28
220290165,01,BRONX,50000,888.5,0,0,0,0,4,4,45,45
420843626,01,QUEENS,0,160,0,0,0,0,2,2,25,25
420846491,01,QUEENS,250000,2788.5,0,0,0,0,1,1,45,45
420846534,01,QUEENS,25000,471,0,0,0,0,1,1,18,18
140079769,01,MANHATTAN,47000,697.6,0,0,0,0,4,4,49,49
121621110,02,MANHATTAN,123000,1480.4,0,0,0,0,0,0,0,0
320758603,01,BROOKLYN,10000,316.5,0,0,0,0,3,3,30,30
121621245,01,MANHATTAN,26500,491.6,0,0,0,0,12,12,123,123
121620870,01,MANHATTAN,89917,1140.5,0,0,0,0,21,21,260,260
121621290,01,MANHATTAN,201500,2294.1,0,0,0,0,17,17,149,149
121611595,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121368901,01,MANHATTAN,15000,338,0,0,0,0,12,12,122,122
220290218,01,BRONX,0,160,0,0,0,0,10,10,95,95
320758532,01,BROOKLYN,0,200,0,0,0,0,6,6,65,65
220290227,01,BRONX,0,160,0,0,0,0,10,10,95,95
121621147,01,MANHATTAN,63600,872.7,0,0,0,0,15,15,139,139
420845606,01,QUEENS,117000,746.8,1884,1884,0,0,2,2,17,17
320761225,01,BROOKLYN,8400,306.2,0,0,0,0,6,6,66,66
420845009,01,QUEENS,1800000,18753.5,0,0,0,0,2,2,92,92
121620978,01,MANHATTAN,0,100,0,0,0,0,0,0,0,0
121621218,01,MANHATTAN,1,280,32744,32744,0,0,6,6,64,64
121471335,02,MANHATTAN,100000,1243.5,0,0,0,0,0,0,0,0
121330666,01,MANHATTAN,3000,225,0,0,0,0,35,35,385,385
121621110,01,MANHATTAN,318600,3499.2,0,0,0,0,30,30,330,330
420843412,01,QUEENS,100000,1243.5,0,0,0,0,8,8,117,117
220290183,01,BRONX,24000,460.7,0,0,0,0,5,5,50,50
220289587,01,BRONX,409912,5715.94,15581,4094,4094,0,2,3,23,36
121621049,01,MANHATTAN,54248,780,0,0,0,0,5,5,50,50
120846004,01,MANHATTAN,296515,3272.6,0,0,0,0,7,7,90,90
121620834,01,MANHATTAN,1000,195,0,0,0,0,8,8,78,78
121471335,03,MANHATTAN,225000,2531,0,0,0,0,0,0,0,0
320758569,01,BROOKLYN,55000,780,0,0,0,0,6,6,57,57
320758462,01,BROOKLYN,40000,785.5,0,0,0,0,2,2,28,28
121572155,01,MANHATTAN,9000,306.2,0,0,0,0,10,10,100,100
220290192,01,BRONX,150000,1758.5,0,0,0,0,2,2,30,30
121614226,01,MANHATTAN,33900,563.7,0,0,0,0,46,46,460,460
320758523,01,BROOKLYN,50000,728.5,0,0,0,0,8,8,82,82
121621030,01,MANHATTAN,25440,641.3,0,0,0,0,5,5,55,55
121621147,02,MANHATTAN,15000,368,0,0,0,0,0,0,0,0
320760672,01,BROOKLYN,3000,225,0,0,0,0,2,2,25,25
121620987,01,MANHATTAN,50000,728.5,0,0,0,0,13,13,151,151
201029788,01,BRONX,260000,2891.5,0,0,0,0,4,4,57,57
121183030,09,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121621744,03,MANHATTAN,31000,263.9,0,0,0,0,0,0,0,0
220290307,01,BRONX,47775,707.9,0,0,0,0,6,6,68,68
121621129,01,MANHATTAN,9000,306.2,0,0,0,0,5,5,50,50
121618213,01,MANHATTAN,35000,574,0,0,0,0,5,5,61,61
121618320,01,MANHATTAN,27000,491.6,0,0,0,0,11,11,187,187
121621101,01,MANHATTAN,1000,195,0,0,0,0,18,18,180,180
320758612,01,BROOKLYN,40000,940.5,4000,4000,1000,0,3,3,30,30
320758596,01,BROOKLYN,40000,670.25,2700,2700,0,0,3,3,28,28
320758621,01,BROOKLYN,10000,155.75,0,0,0,0,2,2,20,20
320739411,01,BROOKLYN,0,1918.54,0,7379,0,0,0,4,0,38
121621254,01,MANHATTAN,15000,368,0,0,0,0,14,14,155,155
420845615,01,QUEENS,114587,868.5,1726,1760,100,0,2,2,25,26
420846865,01,QUEENS,5000,265,0,0,0,0,1,1,16,16
420837429,01,QUEENS,194540,1312.66,1255,1623,368,0,2,2,30,30
420841977,01,QUEENS,27600,501.9,0,0,0,0,3,3,45,45
121621263,01,MANHATTAN,15000,368,0,0,0,0,13,13,120,120
120846031,01,MANHATTAN,1000,225,0,0,0,0,6,6,60,60
440083035,01,QUEENS,0,160,0,0,0,0,14,14,140,140
420605474,01,QUEENS,40000,680.5,2886,2886,0,0,2,2,33,33
103643960,02,MANHATTAN,575000,6136,0,0,0,0,0,0,0,0
240026011,01,BRONX,0,280,0,0,0,0,8,8,83,83
140080052,01,MANHATTAN,15000,528,0,0,0,0,15,15,150,150
140080089,01,MANHATTAN,0,170,0,0,0,0,5,5,56,56
121621076,01,MANHATTAN,50000,728.5,0,0,0,0,19,19,205,205
140080141,01,MANHATTAN,12250,347.4,0,0,0,0,5,5,60,60
420846222,01,QUEENS,50000,728.5,0,0,0,0,8,8,117,117
220290245,01,BRONX,1000,225,0,0,0,0,8,8,126,126
220290272,01,BRONX,40000,350.25,3969,3969,0,0,2,2,32,32
420846927,01,QUEENS,45000,336,0,0,0,0,1,1,19,19
220150716,01,BRONX,4000,245,0,0,0,0,4,4,50,50
520141347,01,STATEN ISLAND,4500,130,0,0,0,0,1,1,23,23
121617857,01,MANHATTAN,747451,7917.9,0,0,0,0,30,30,198,198
121620228,01,MANHATTAN,190000,2170.5,0,0,0,0,12,12,145,145
320746056,01,BROOKLYN,0,220,0,0,0,0,4,4,44,44
440082946,01,QUEENS,40000,470.25,0,0,0,0,2,2,25,25
121621094,01,MANHATTAN,70000,934.5,0,0,0,0,13,13,185,185
302568451,01,BROOKLYN,89320,1140.5,0,0,0,0,3,3,38,38
121620399,01,MANHATTAN,100,280,2601,2601,0,0,4,4,43,43
121621487,01,MANHATTAN,0,160,0,0,0,0,5,5,55,55
120846059,01,MANHATTAN,81600,1058.1,0,0,0,0,6,6,77,77
420847007,01,QUEENS,20000,419.5,0,0,0,0,6,6,96,96
121590153,01,MANHATTAN,3000,225,0,0,0,0,57,57,600,600
320758015,01,BROOKLYN,50000,783.5,12850,12850,0,0,4,4,54,54
121620727,01,MANHATTAN,25407,481.3,0,0,0,0,20,20,205,205
121621753,01,MANHATTAN,62700,862.4,0,0,0,0,5,5,55,55
